DIRECTORIO,NOMBRE_LOCALIDAD,NOMBRE_ESTRATO,NVCBP4,NVCBP14A,NVCBP14D,NVCBP14E,NVCBP14G,NVCBP15A,NVCBP15C,NVCBP15F,NVCBP15G,NVCBP16A3,NVCBP16A4,NPCKP17,NPCKP18,NPCKP23,NPCKP44A,NPCKPN62A,NPCKPN62B,NPCKP64A,NPCKP64E,NHCCP3,NHCCP6,NHCCP7,NHCCP8_1,NHCCP8_2,NHCCP8_3,NHCCP8_6,NHCCP8_7,NHCCP8_8,NHCCP8_9,NHCCP9,NHCCP11,NHCCP11A,NHCCP12,NHCCP41,NHCCP41A,NHCCP47A,NHCCP47B,NHCLP2A,NHCLP2B,NHCLP2C,NHCLP2E,NHCLP4,NHCLP5,NHCLP8AB,NHCLP8AE,NHCLP10,NHCLP11,NHCLP29_1A,NHCLP29_1C,NHCLP29_1E,NHCLP29_1F,NPCHP4
1040690.0,Kennedy,Timiza,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,908500.0,2.0,2.0,908500.0,2,2,1.0,2011.0,908500.0,,,,,,,,908500.0,2,,1.0,2,,2,1,2,2,2,2,2,1,,,1,2,,,,,3.0
1040947.0,Fontibón,FONTIBÓN: Aeropuerto El Dorado + Capellanía,2,1,2,2,2,1,2,2,2,2,2,1.0,1.0,3700000.0,7.0,1.0,3700000.0,2,2,1.0,1995.0,3700000.0,,,,,,,,3700000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1040951.0,Fontibón,FONTIBÓN: Aeropuerto El Dorado + Capellanía,1,1,2,2,2,1,2,2,2,2,2,1.0,1.0,2000000.0,7.0,2.0,2000000.0,2,2,1.0,2006.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
1040965.0,Kennedy,Kennedy Central,2,1,2,2,2,1,1,1,2,1,1,1.0,1.0,300000.0,5.0,2.0,300000.0,2,1,1.0,1977.0,300000.0,,,,,,,,300000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,1,,,,,6.0
1040994.0,Kennedy,Kennedy Central,2,2,2,2,2,1,1,1,2,9,9,1.0,1.0,1600000.0,7.0,2.0,1600000.0,2,2,1.0,1997.0,1600000.0,,,,,,,,1600000.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,1.0,,6.0
1041009.0,Kennedy,KENNEDY: Castilla + Bavaria,2,2,1,2,2,2,1,2,2,1,1,2.0,1.0,6230000.0,7.0,2.0,6230000.0,2,2,1.0,1987.0,6230000.0,,,,,,,,6230000.0,2,,1.0,2,,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1041036.0,Barrios Unidos,Los Alcázares,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3000000.0,1.0,2.0,3000000.0,2,2,2.0,2006.0,3000000.0,,,,,,,,3000000.0,1,1.0,,2,,2,2,2,2,2,2,1,2,,,3,2,,,,,
1041066.0,Kennedy,Timiza,1,2,2,2,1,1,1,2,2,1,1,1.0,1.0,2700000.0,1.0,1.0,2700000.0,2,2,1.0,1983.0,2700000.0,,,,,,,,2700000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,3,2,,,,,9.0
1041083.0,Suba,Britalia,1,2,2,2,2,1,2,2,2,1,1,2.0,1.0,,1.0,1.0,,2,2,1.0,1998.0,,,,,,,,,,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
1041097.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,1,2,1,2,2,2,2,2,2,1.0,1.0,99.0,1.0,1.0,99.0,2,2,1.0,2013.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,1,2,2,2,2,2,1,,,3,2,,,,,13.0
1041108.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,1,1,2,2,1,1,1.0,1.0,5800000.0,1.0,1.0,5800000.0,2,1,1.0,2006.0,5800000.0,,,,,,,,5800000.0,2,,1.0,2,,1,2,2,2,2,2,1,3,,,2,2,,,,,15.0
1041110.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,2,1,2,2,1,1,2.0,1.0,7000000.0,1.0,1.0,7000000.0,2,2,1.0,2012.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,,,,13.0
1041112.0,Usaquén,USAQUÉN: Paseo de Los Libertadores + La Uribe,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1000000.0,7.0,2.0,1000000.0,2,2,1.0,1989.0,1000000.0,,,,,,,,1000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,2,2,,,,,8.0
1041133.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,6000000.0,7.0,1.0,6000000.0,2,2,1.0,2009.0,6000000.0,,,,,,,,6000000.0,2,,1.0,1,2.0,2,2,1,2,2,2,2,2,,,3,2,,,,,11.0
1041147.0,Usme,Gran Yomasa,2,2,1,2,2,2,1,1,2,2,2,1.0,2.0,1000000.0,7.0,2.0,1000000.0,2,1,2.0,2007.0,1000000.0,,,,,,,,1000000.0,2,,1.0,2,,1,1,2,2,2,2,3,1,,,2,1,,1.0,,,3.0
1041163.0,Kennedy,Gran Britalia,1,2,2,1,2,1,1,2,1,2,2,2.0,1.0,1800000.0,7.0,2.0,1800000.0,2,2,1.0,2017.0,1800000.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1800000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,1,,,2,2,,,,,11.0
1041165.0,Usaquén,Toberín,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,,7.0,2.0,,2,2,1.0,2008.0,,,,,,,,,,2,,1.0,1,2.0,2,2,1,2,2,2,1,3,,,3,2,,,1.0,,11.0
1041173.0,Kennedy,Américas,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,98.0,1.0,1.0,98.0,2,1,1.0,1970.0,98.0,,,,,,,,98.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,2,,,2,2,,,,,9.0
1041195.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,10900000.0,1.0,1.0,10900000.0,2,2,1.0,2006.0,10900000.0,,,,,,,,10900000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,15.0
1041196.0,Usaquén,Verbenal,2,2,2,2,2,2,1,2,1,1,1,1.0,1.0,1816000.0,7.0,2.0,1816000.0,2,2,1.0,2006.0,1816000.0,,,,,,,,1816000.0,2,,6.0,1,1.0,2,1,2,2,2,2,2,2,,,2,2,,,,,7.0
1041201.0,Teusaquillo,Galerías,2,2,2,1,1,2,1,2,2,2,2,1.0,1.0,5400000.0,1.0,1.0,5400000.0,2,2,1.0,2019.0,5400000.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5400000.0,1,1.0,,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1041206.0,Usaquén,Verbenal,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,908000.0,7.0,2.0,908000.0,2,2,1.0,2010.0,908000.0,,,,,,,,908000.0,2,,3.0,2,,2,2,1,2,2,2,2,2,,,2,2,,,,,6.0
1041212.0,Teusaquillo,Galerías,2,2,2,2,2,2,2,2,2,1,1,2.0,1.0,2400000.0,7.0,2.0,2400000.0,1,1,1.0,2001.0,2400000.0,,,,,,,,2400000.0,2,,1.0,1,1.0,2,1,2,2,2,2,2,1,,,3,2,1.0,,,,11.0
1041214.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,1,2,2,2,2,2,2.0,1.0,7500000.0,1.0,1.0,7500000.0,2,2,1.0,2006.0,7500000.0,,,,,,,,7500000.0,1,1.0,,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
1041216.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,2,1,2,2,2,2,2.0,1.0,7000000.0,1.0,1.0,7000000.0,2,2,1.0,2005.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
1041225.0,Usme,Gran Yomasa,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,908000.0,6.0,2.0,908000.0,2,2,1.0,2016.0,908000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,908000.0,2,,3.0,2,,2,2,2,2,2,2,1,1,,,1,1,,,,,3.0
1041229.0,Chapinero,San Isidro - Patios,2,2,2,2,2,1,1,2,2,2,2,2.0,1.0,3500000.0,1.0,1.0,3500000.0,2,2,1.0,2006.0,3500000.0,,,,,,,,3500000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,,,9.0
1041252.0,Kennedy,Las Margaritas,1,2,1,2,2,1,2,2,2,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,1.0,2000.0,1200000.0,,,,,,,,1200000.0,2,,3.0,2,,1,2,1,2,2,2,1,1,,,1,1,,,1.0,,5.0
1041255.0,Teusaquillo,Quinta Paredes,1,2,2,2,2,2,1,1,2,2,2,1.0,1.0,1800000.0,1.0,1.0,1800000.0,2,1,1.0,2011.0,1800000.0,,,,,,,,1800000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,1,,,,,13.0
1041293.0,Ciudad Bolívar,Arborizadora,1,2,2,2,2,2,1,1,2,2,1,1.0,1.0,1300000.0,6.0,2.0,1300000.0,2,1,1.0,1998.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,5.0
1041295.0,Ciudad Bolívar,Arborizadora,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,2400000.0,4.0,2.0,2400000.0,2,2,1.0,2002.0,2400000.0,,,,,,,,2400000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,4.0
1041329.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,,7.0,1.0,,2,2,1.0,2013.0,,,,,,,,,,2,,1.0,1,3.0,1,2,2,2,2,2,1,1,,,2,2,,,,,13.0
1041350.0,Fontibón,Ciudad Salitre Occidental,1,2,1,2,2,1,2,2,2,2,2,1.0,1.0,7000000.0,1.0,1.0,7000000.0,2,2,1.0,1995.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1041353.0,Tunjuelito,Venecia,1,2,2,2,2,2,1,2,2,2,2,2.0,1.0,2000000.0,7.0,2.0,2000000.0,2,2,1.0,1999.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,1,2,2,2,2,2,2,2,,,2,2,,,,,9.0
1041417.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,1,1,2,1,2,2,2,2,2,2.0,1.0,6000000.0,1.0,1.0,6000000.0,2,2,1.0,1985.0,6000000.0,,,,,,,,6000000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,,,13.0
1041418.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,2,2,2,2,2,2,1,1,2,1,1,1.0,1.0,7680000.0,7.0,1.0,7680000.0,1,1,1.0,2011.0,7680000.0,,,,,,,,7680000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,1.0,,9.0
1041419.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,1,1,1,2,1,2,2,2,1,2.0,1.0,4000000.0,11.0,2.0,4000000.0,2,2,1.0,1991.0,4000000.0,,,,,,,,4000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,1,,,3,2,,,,,13.0
1041420.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,2,2,2,2,2,2,2,1,1,1.0,2.0,99.0,1.0,1.0,99.0,2,1,1.0,2006.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,1.0,1.0,7.0
1041422.0,Kennedy,Kennedy Central,1,2,2,2,1,1,1,2,2,2,2,1.0,1.0,4000000.0,7.0,1.0,4000000.0,2,2,1.0,2000.0,4000000.0,,,,,,,,4000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1041430.0,Fontibón,Fontibón,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,3200000.0,1.0,2.0,3200000.0,2,2,1.0,2011.0,3200000.0,,,,,,,,3200000.0,2,,2.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,9.0
1041438.0,Fontibón,FONTIBÓN: Aeropuerto El Dorado + Capellanía,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,4000000.0,7.0,2.0,4000000.0,2,1,1.0,2008.0,4000000.0,,,,,,,,4000000.0,1,1.0,,1,2.0,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
1041440.0,Fontibón,FONTIBÓN: Aeropuerto El Dorado + Capellanía,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2004.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,2,1,2,2,2,2,1,1,,,2,2,,,,,11.0
1041462.0,Fontibón,FONTIBÓN: Aeropuerto El Dorado + Capellanía,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,1.0,2.0,99.0,2,2,1.0,2003.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,2,2,,,,,11.0
1041704.0,Puente Aranda,Ciudad Montes,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,2500000.0,7.0,2.0,2500000.0,2,1,1.0,2012.0,2500000.0,,,,,,,,2500000.0,1,1.0,,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,,,13.0
1041721.0,Los Mártires,Santa Isabel,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,98.0,7.0,2.0,98.0,2,2,1.0,2010.0,98.0,,,,,,,,98.0,2,,1.0,2,,2,1,1,2,2,2,1,1,,,2,1,,,,,9.0
1041742.0,Engativá,Las Ferias,2,1,2,1,2,1,1,2,2,2,1,2.0,1.0,3000000.0,7.0,1.0,3000000.0,2,2,1.0,1981.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,2,2,,,,,9.0
1041744.0,Engativá,Las Ferias,2,1,2,1,2,1,1,2,2,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,1.0,1980.0,1200000.0,,,,,,,,1200000.0,2,,1.0,2,,1,2,2,2,2,2,2,2,,,2,2,,,,,5.0
1041780.0,Fontibón,Ciudad Salitre Occidental,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,2007.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,2,,,3,2,,,,,9.0
1041784.0,Fontibón,Zona Franca,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,1800000.0,7.0,2.0,1800000.0,2,2,1.0,2003.0,1800000.0,,,,,,,,1800000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
1041785.0,Fontibón,Zona Franca,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,950000.0,7.0,2.0,950000.0,1,1,1.0,2004.0,950000.0,,,,,,,,950000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,5.0
1041787.0,Fontibón,Zona Franca,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,2,1.0,2006.0,1200000.0,,,,,,,,1200000.0,2,,3.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
1041793.0,Los Mártires,Santa Isabel,1,1,2,2,2,1,1,1,2,1,1,1.0,1.0,1000000.0,7.0,2.0,1000000.0,2,2,1.0,2014.0,1000000.0,,,,,,,,1000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,6.0
1041797.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,2.0,1.0,8600000.0,7.0,2.0,8600000.0,2,2,1.0,2020.0,8600000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8600000.0,2,,1.0,2,,1,1,2,2,2,2,1,1,,,3,2,,,,,11.0
1041811.0,Puente Aranda,Ciudad Montes,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,1980.0,99.0,,,,,,,,99.0,1,1.0,,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,6.0
1041825.0,La Candelaria,La Candelaria,1,2,2,2,1,1,2,2,2,1,1,1.0,1.0,3150000.0,7.0,2.0,3150000.0,2,2,1.0,2020.0,3150000.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3150000.0,2,,1.0,2,,2,2,2,2,2,2,1,3,,,3,2,,,,,11.0
1041831.0,Fontibón,Zona Franca,1,2,2,2,1,2,1,2,1,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,2,1.0,2001.0,1200000.0,,,,,,,,1200000.0,2,,1.0,2,,2,2,1,2,2,2,2,2,,,2,2,,,,,5.0
1041842.0,Barrios Unidos,Los Alcázares,2,1,2,2,2,1,1,2,2,2,2,1.0,2.0,1500000.0,1.0,2.0,1500000.0,2,2,1.0,1965.0,1500000.0,,,,,,,,1500000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,2,2,,,,,9.0
1041844.0,Barrios Unidos,Los Alcázares,1,1,2,2,2,1,2,2,2,2,2,1.0,1.0,1000000.0,1.0,2.0,1000000.0,2,2,1.0,2000.0,1000000.0,,,,,,,,1000000.0,2,,1.0,2,,2,2,1,2,2,2,3,1,,,2,2,,,,,9.0
1041868.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,99.0,99.0,,,,,,,,99.0,2,,2.0,1,2.0,2,2,2,2,2,2,1,1,,,2,2,,,,,11.0
1041875.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,99.0,1.0,1.0,99.0,2,2,1.0,99.0,99.0,,,,,,,,99.0,2,,2.0,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,15.0
1041880.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,4500000.0,7.0,1.0,4500000.0,2,2,1.0,2013.0,4500000.0,,,,,,,,4500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,3,2,,,,,6.0
1041887.0,Los Mártires,Santa Isabel,1,2,2,2,2,1,2,1,2,1,1,1.0,1.0,2000000.0,7.0,2.0,2000000.0,2,2,1.0,2003.0,2000000.0,,,,,,,,2000000.0,1,1.0,,1,1.0,2,2,2,2,2,2,2,1,,,2,1,,,,,8.0
1041891.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,20000000.0,7.0,1.0,20000000.0,2,2,1.0,2004.0,20000000.0,,,,,,,,20000000.0,1,1.0,,1,2.0,2,2,1,2,2,2,1,1,,,3,2,,,,,11.0
1041894.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,1,1.0,2006.0,,,,,,,,,,2,,1.0,1,3.0,1,2,1,2,2,2,1,2,,,3,2,,,,,9.0
1041906.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,6500000.0,7.0,1.0,6500000.0,2,2,1.0,2010.0,6500000.0,,,,,,,,6500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1041913.0,Suba,La Floresta,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,,1.0,1.0,,2,1,1.0,2003.0,,,,,,,,,,1,1.0,,1,2.0,1,2,2,2,2,2,1,2,,,3,2,,,,,11.0
1041922.0,Suba,Suba,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,4600000.0,11.0,1.0,4600000.0,2,2,1.0,2010.0,4600000.0,,,,,,,,4600000.0,2,,1.0,1,1.0,2,1,2,2,2,2,2,1,,,3,2,,,,,
1041929.0,Suba,Niza,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,3000000.0,1.0,2.0,3000000.0,2,1,1.0,1981.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,2,,,3,2,,,,,9.0
1041930.0,Suba,Niza,1,2,2,2,2,1,1,2,2,1,1,1.0,1.0,2000000.0,1.0,2.0,2000000.0,2,2,1.0,1991.0,2000000.0,,,,,,,,2000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,6.0
1041955.0,Engativá,Engativá,2,1,1,1,1,1,1,1,1,1,1,1.0,2.0,908000.0,2.0,2.0,908000.0,2,1,1.0,2010.0,908000.0,,,,,,,,908000.0,2,,3.0,2,,2,1,2,2,2,2,1,2,,,2,2,,,,,3.0
1041958.0,Engativá,Engativá,2,2,2,2,2,1,1,2,2,2,9,1.0,1.0,908000.0,2.0,2.0,908000.0,2,1,1.0,2006.0,908000.0,,,,,,,,908000.0,2,,2.0,2,,2,1,2,2,2,2,1,1,,,2,2,,,,,9.0
1041962.0,Teusaquillo,Teusaquillo,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,99.0,1.0,1.0,99.0,1,2,1.0,99.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,,,,11.0
1041971.0,Suba,La Alhambra,2,2,2,2,2,2,2,2,2,1,1,2.0,1.0,,1.0,1.0,,2,1,1.0,2008.0,,,,,,,,,,1,1.0,,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
1041976.0,Ciudad Bolívar,San Francisco,1,1,2,1,2,2,1,1,2,1,1,2.0,1.0,2600000.0,11.0,2.0,2600000.0,2,2,2.0,2019.0,2600000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2600000.0,2,,1.0,2,,2,2,2,2,2,2,1,3,,,2,2,,,,,6.0
1041989.0,Los Mártires,Santa Isabel,1,1,2,2,2,1,1,1,1,2,2,1.0,1.0,,7.0,2.0,,2,2,1.0,2017.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,4.0,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,
1041990.0,Los Mártires,Santa Isabel,1,1,2,1,2,2,2,1,2,1,1,2.0,1.0,2400000.0,7.0,2.0,2400000.0,2,2,1.0,99.0,2400000.0,,,,,,,,2400000.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,6.0
1041991.0,Suba,El Prado,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,7000000.0,7.0,1.0,7000000.0,2,1,1.0,2003.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,1,2,1,2,2,2,2,3,,,1,2,,,,,9.0
1041993.0,Suba,El Rincón,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,98.0,7.0,2.0,98.0,2,1,1.0,1988.0,98.0,,,,,,,,98.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,7.0
1042000.0,Suba,El Rincón,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,98.0,7.0,2.0,98.0,2,1,1.0,1986.0,98.0,,,,,,,,98.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
1042050.0,Suba,El Rincón,2,1,2,2,1,1,1,1,2,2,2,1.0,1.0,908526.0,7.0,2.0,908526.0,1,1,1.0,1990.0,908526.0,,,,,,,,908526.0,1,1.0,,2,,2,2,1,2,2,2,2,1,,,3,2,1.0,,1.0,,5.0
1042064.0,Kennedy,Carvajal,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,890000.0,1.0,2.0,890000.0,1,1,1.0,1967.0,890000.0,,,,,,,,890000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,1.0,,,,7.0
1042065.0,Kennedy,Carvajal,1,1,2,2,2,1,1,2,2,2,2,1.0,1.0,3500000.0,1.0,2.0,3500000.0,2,2,1.0,2011.0,3500000.0,,,,,,,,3500000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,3,2,,,,,7.0
1042078.0,Teusaquillo,Galerías,2,2,2,2,2,2,2,2,2,1,1,2.0,2.0,8500000.0,1.0,1.0,8500000.0,2,2,1.0,2013.0,8500000.0,,,,,,,,8500000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
1042082.0,Teusaquillo,Quinta Paredes,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,10000000.0,1.0,1.0,10000000.0,2,2,1.0,2006.0,10000000.0,,,,,,,,10000000.0,2,,1.0,1,2.0,2,1,2,2,2,2,1,1,,,3,2,,,,,15.0
1042102.0,Suba,El Rincón,2,2,1,1,2,1,1,1,2,2,2,3.0,2.0,500000.0,2.0,2.0,500000.0,1,1,1.0,2003.0,500000.0,,,,,,,,500000.0,2,,1.0,2,,2,2,2,2,2,2,1,2,,,2,2,,,1.0,,4.0
1042109.0,Usaquén,Verbenal,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,4000000.0,7.0,2.0,4000000.0,2,2,1.0,2011.0,4000000.0,,,,,,,,4000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,1,,,,,9.0
1042115.0,Fontibón,Granjas de Techo,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,4600000.0,7.0,1.0,4600000.0,2,2,1.0,2011.0,4600000.0,,,,,,,,4600000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1042123.0,Usaquén,Verbenal,1,2,2,2,2,2,1,2,2,2,1,1.0,1.0,4000000.0,7.0,2.0,4000000.0,2,1,1.0,2011.0,4000000.0,,,,,,,,4000000.0,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1042131.0,Suba,La Alhambra,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,5300000.0,2.0,1.0,5300000.0,2,2,1.0,2004.0,5300000.0,,,,,,,,5300000.0,1,2.0,,1,1.0,2,2,2,2,2,2,2,2,,,3,2,,,1.0,,13.0
1042157.0,Engativá,Las Ferias,1,2,2,2,2,1,1,2,2,2,2,1.0,1.0,6200000.0,1.0,1.0,6200000.0,2,2,1.0,2012.0,6200000.0,,,,,,,,6200000.0,1,1.0,,1,1.0,2,1,1,2,2,2,2,2,,,3,2,,,,,15.0
1042186.0,Bosa,Bosa Occidental,2,1,2,2,2,1,1,1,2,1,1,1.0,1.0,908500.0,7.0,2.0,908500.0,2,1,1.0,1986.0,908500.0,,,,,,,,908500.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,5.0
1042189.0,Bosa,Bosa Occidental,2,1,2,2,1,1,1,1,2,1,1,1.0,1.0,908500.0,7.0,2.0,908500.0,2,1,1.0,1996.0,908500.0,,,,,,,,908500.0,2,,1.0,1,1.0,1,2,1,2,2,2,1,2,,,3,2,,,,,5.0
1042200.0,Teusaquillo,Galerías,2,2,2,2,2,1,1,2,2,1,1,1.0,1.0,5000000.0,1.0,1.0,5000000.0,2,2,1.0,2017.0,5000000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
